Economy,ISO Code,Region,Income Group,Report Year,WBL INDEX,MOBILITY,Can a woman choose where to live in the same way as a man?,Can a woman travel outside her home in the same way as a man?,Can a woman apply for a passport in the same way as a man?,Can a woman travel outside the country in the same way as a man?,WORKPLACE,Can a woman get a job in the same way as a man?,Does the law prohibit discrimination in employment based on gender?,Is there legislation on sexual harassment in employment?,Are there criminal penalties or civil remedies for sexual harassment in employment?,PAY,Does the law mandate equal remuneration for work of equal value?,Can a woman work at night in the same way as a man?,Can a woman work in a job deemed dangerous in the same way as a man?,Can a woman work in an industrial job in the same way as a man?,MARRIAGE,Is there no legal provision that requires a married woman to obey her husband?,Can a woman be head of household in the same way as a man?,Is there legislation specifically addressing domestic violence?,Can a woman obtain a judgment of divorce in the same way as a man?,Does a woman have the same rights to remarry as a man?,PARENTHOOD,Is paid leave of at least 14 weeks available to mothers?,Length of paid maternity leave,Does the government administer 100% of maternity leave benefits?,Is there paid leave available to fathers?,Length of paid paternity leave,Is there paid parental leave?,Shared days,Days for the mother,Days for the father,Is dismissal of pregnant workers prohibited?,ENTREPRENEURSHIP,Does the law prohibit discrimination in access to credit based on gender?,Can a woman sign a contract in the same way as a man?,Can a woman register a business in the same way as a man?,Can a woman open a bank account in the same way as a man?,ASSETS,Do men and women have equal ownership rights to immovable property?,Do sons and daughters have equal rights to inherit assets from their parents?,Do male and female surviving spouses have equal rights to inherit assets?,Does the law grant spouses equal administrative authority over assets during marriage?,Does the law provide for the valuation of nonmonetary contributions?,PENSION,Is the age at which men and women can retire with full pension benefits the same?,Is the age at which men and women can retire with partial pension benefits the same?,Is the mandatory retirement age for men and women the same?,Are periods of absence due to childcare accounted for in pension benefits?
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1987,58.125,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,112,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1988,58.125,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,112,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1989,58.125,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,112,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1990,58.125,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,112,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1991,58.125,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,112,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1992,58.125,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,126,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1993,61.25,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,126,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1994,61.25,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,126,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1995,61.25,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,126,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1996,61.25,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,126,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1997,61.25,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,126,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1998,61.25,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,126,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1999,61.25,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,126,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2000,61.25,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,126,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2001,64.375,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,126,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2002,64.375,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,126,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2003,64.375,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,126,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2004,64.375,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,126,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2005,64.375,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,126,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2006,64.375,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,126,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2007,64.375,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,126,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2008,67.5,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,126,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2009,70,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,126,Yes,No,0,Yes,309,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2010,70,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,126,Yes,No,0,Yes,309,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2011,72.5,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,126,Yes,No,0,Yes,309,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2012,72.5,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,126,Yes,No,0,Yes,309,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2013,72.5,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,126,Yes,No,0,Yes,309,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2014,72.5,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,126,Yes,No,0,Yes,309,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2015,72.5,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,126,Yes,No,0,Yes,309,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2016,72.5,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,126,Yes,No,0,Yes,309,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2017,69.375,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,126,Yes,No,0,Yes,309,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2018,69.375,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,126,Yes,No,0,Yes,309,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2019,69.375,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,126,Yes,No,0,Yes,309,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2020,69.375,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,126,Yes,No,0,Yes,309,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2021,69.375,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,126,Yes,No,0,Yes,309,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2022,69.375,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,126,Yes,No,0,Yes,309,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1971,46.25,75,No,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1972,49.375,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1973,49.375,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1974,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1975,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1976,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1977,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1978,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1979,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1980,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1981,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1982,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1983,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1984,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1985,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1986,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1987,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1988,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1989,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1990,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1991,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1992,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1993,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1994,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1995,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1996,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1997,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1998,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1999,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2000,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2001,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2002,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2003,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2004,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2005,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2006,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2007,51.875,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2008,58.125,100,Yes,Yes,Yes,Yes,75,Yes,No,Yes,Yes,25,No,Yes,No,No,80,Yes,Yes,No,Yes,Yes,0,No,60,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2009,75.625,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,40,No,90,No,Yes,14,No,0,0,0,Yes,50,No,Yes,No,Yes,60,Yes,Yes,No,Yes,No,75,Yes,Yes,Yes,No
